episode,avg_reward,avg_loss
3456.0,148.06781830658784,52657.171653254794
3457.0,-139.68740762246622,40057.715179865896
3458.0,-102.33868243243244,40042.52272792191
3459.0,235.6835673564189,41737.961644963245
3460.0,487.8363597972973,40653.11648075501
3461.0,208.93113914695945,43841.778317309894
3462.0,-2.1418384861301734,38006.17549195516
3463.0,567.3156144425676,43447.39245741402
3464.0,8.603810078388936,31778.238851187227
3465.0,387.37726984797297,30272.537330864154
3466.0,-42.79435111380912,40357.12891260967
3467.0,57.79102882179054,41749.35951312925
3468.0,45.192834802576016,45157.54859981143
3469.0,208.77012510557432,36742.177393525184
3470.0,400.94074641047297,36394.63317026815
3471.0,666.032252956081,43677.64731184096
3472.0,187.1216084248311,37821.486363161486
3473.0,47.88621397276182,89000.73180943819
3474.0,467.830078125,80737.04209451376
3475.0,-18.82291721653294,78758.04094182089
3476.0,235.4586940456081,91597.81083474116
3477.0,373.7490234375,88629.6906765642
3478.0,316.2851298564189,76896.74311304976
3479.0,-33.89714751372466,98393.44478436385
3480.0,154.1010082347973,80045.31685973045
3481.0,-82.7402145798142,82207.2260651224
3482.0,180.19177576013513,80976.2717347952
3483.0,465.27866342905406,80109.5842585707
3484.0,69.33635319890203,88126.81531070649
3485.0,-2.0550986625052787,74874.55823075917
3486.0,-116.44683013091216,74612.71865138217
3487.0,-48.143277554898646,91377.77851515928
3488.0,256.7131809543919,86355.6933493258
3489.0,324.46838048986484,39873.473469121156
3490.0,223.56854413006758,42657.455398462225
3491.0,234.97835726351352,52347.69519731992
3492.0,10.66162109375,43159.15858844353
3493.0,410.7250844594595,43492.585821614935
3494.0,515.896484375,39891.4109614572
3495.0,174.3227143158784,58216.94944618159
3496.0,691.330394847973,51483.97369020469
3497.0,50.073195998733105,39278.03087718734
3498.0,428.12713788006755,42762.800869563885
3499.0,0.9161308907173775,60024.85637639361
3500.0,55.75813582136824,57970.70538337141
3501.0,-31.737390466638512,31431.66648440684
3502.0,129.05734005489865,48865.81733037178
3503.0,-69.31040830869932,51180.374121006826
3504.0,333.5848025760135,43013.14510618962
3505.0,501.72286739864865,52095.25860092241
3506.0,-148.8606418918919,62644.81561791183
3507.0,137.47305215371622,62095.63118794379
3508.0,-6.411116316511825,67204.23652015255
3509.0,363.2705342060811,77887.26939176038
3510.0,626.9166490709459,53499.355610261286
3511.0,349.54909206081084,60410.16694041833
3512.0,-38.52824113175676,50975.968339151455
3513.0,653.4155405405405,72698.46927002058
3514.0,255.0483794341216,71130.78941398146
3515.0,243.63732580236487,57098.580870440645
3516.0,81.09413270692568,61099.870198476056
3517.0,363.28051097972974,54765.143523070336
3518.0,233.50760135135135,52988.42739376144
3519.0,-24.402577993032093,63013.57351028226
3520.0,122.14979676942568,57803.70954999368
3521.0,440.1157094594595,54204.18743945657
3522.0,204.19210567989865,60765.00080600761
3523.0,115.30719489020271,69359.1600244632
3524.0,9.552139694626266,60576.68523355296
3525.0,720.278980152027,84498.26561121218
3526.0,561.2455658783783,59413.5794453327
3527.0,380.3124736064189,73268.18530780725
3528.0,951.6872888513514,76395.22995703499
3529.0,184.4866184543919,60663.11675232266
3530.0,86.26410736908784,62601.64929778413
3531.0,326.7889833192568,64083.11623797452
3532.0,40.740089210304056,76885.09634352083
3533.0,322.2924408783784,44975.22203844983
3534.0,575.8576858108108,52056.50916110907
3535.0,511.3435916385135,72006.16465137749
3536.0,42.19675095016892,66277.84292620227
3537.0,158.40372941300674,36772.61735806971
3538.0,650.8004117398649,47850.143837443626
3539.0,69.13851351351352,38072.35889706569
3540.0,16.382909826330238,43270.08654366873
3541.0,486.22687922297297,37305.60174743336
3542.0,625.341796875,45937.63555412954
3543.0,397.3143739442568,41080.001400835456
3544.0,296.43137668918916,49954.74339289005
3545.0,-126.8653663429054,39461.67387476024
3546.0,212.13983319256758,41928.08024084533
3547.0,210.19731841216216,37685.17073195828
3548.0,156.22412109375,35236.93816139136
3549.0,142.17518739442568,37341.07975377814
3550.0,695.3269636824324,47715.589360428676
3551.0,126.9700828758446,50531.917258298454
3552.0,448.21948902027026,45596.661684141116
3553.0,337.5381651182432,79890.36980274948
3554.0,660.4057221283783,57851.8844484593
3555.0,202.4170581714527,77052.0383048081
3556.0,44.452630120354726,80251.95327323498
3557.0,679.3732580236486,73466.62360849197
3558.0,187.13951646959458,63163.67194800482
3559.0,186.21964738175674,75130.87077465208
3560.0,-63.89216902449324,58262.102886775734
3561.0,103.50773331925676,61449.074088019945
3562.0,-128.55479307432432,75157.80814667187
3563.0,556.3582136824324,80099.08886002224
3564.0,478.9506440033784,77369.79452551047
3565.0,-19.644026472761823,67416.13519393477
3566.0,210.5105178420608,71380.86101068083
3567.0,380.36755701013516,80688.53999319595
3568.0,-53.683207743876686,67890.29658087633
3569.0,261.0341005067568,70907.11675127545
3570.0,349.93187816722974,55184.28940858471
3571.0,583.1737753378378,71261.18728912747
3572.0,884.5711043074324,53007.60438939359
3573.0,129.5806059966216,55947.075459236774
3574.0,255.29655827702703,52876.96417296427
3575.0,-7.650252883498733,80872.4759934009
3576.0,-50.599998680320944,65074.415741192366
3577.0,167.47468855574326,53785.747684220594
3578.0,258.1102195945946,70507.6897502069
3579.0,487.97492609797297,68248.9708492746
3580.0,403.42638830236484,71412.87785002813
3581.0,203.2205051731419,50400.3125751553
3582.0,523.9451013513514,57712.162138954925
3583.0,167.9499049831081,55501.5128213762
3584.0,248.88233741554055,86981.21871475349
3585.0,698.5655616554054,39985.28322851012
3586.0,267.0352618243243,49799.541644481484
3587.0,-140.95824535472974,59176.81164982661
3588.0,80.56015097128379,47482.112489362116
3589.0,217.40560335726352,39227.969964436896
3590.0,349.28578969594594,41946.742834042074
3591.0,-97.68417440878379,44713.19571319453
3592.0,-99.23256044130068,53507.86029705201
3593.0,57.62544869087838,38984.575499472376
3594.0,269.71312816722974,29217.828895828454
3595.0,145.4279983108108,47483.40090524673
3596.0,115.49018158783784,46478.281070351055
3597.0,498.37088260135135,38120.130780307445
3598.0,884.5711043074324,37644.54327963876
3599.0,648.7644108952703,35827.3684074879
3600.0,634.1004011824324,38619.82193023359
3601.0,171.47846283783784,52749.51827198742
3602.0,-48.59081701330236,58251.06237656925
3603.0,884.5711043074324,86341.81299976916
3604.0,3.656261547191723,60641.37809681651
3605.0,678.2373838682432,69780.03955194105
3606.0,400.1397012246622,90096.18713452312
3607.0,79.8401076858108,64322.86687691361
3608.0,705.811549831081,64939.14505350343
3609.0,-112.72029402449324,81010.6258023636
3610.0,-51.9505516258446,94487.99385248721
3611.0,73.72766443201013,70820.67536046721
3612.0,633.7486803209459,69302.57640554429
3613.0,16.58679694098395,51116.506311151556
3614.0,73.16197080869932,82962.40007391678
3615.0,31.91091506545608,56914.08636064924
3616.0,-48.12277634079392,73151.13812902798
3617.0,431.9975453969595,60988.48614015582
3618.0,83.46687605574324,43867.6297017429
3619.0,260.9369193412162,57733.29356229488
3620.0,318.84353885135135,44761.33683197328
3621.0,122.7629196579392,40830.64739073431
3622.0,50.637889965160475,61710.776818528975
3623.0,77.82652158994932,47387.15661427574
3624.0,129.4296479096284,45998.99956090461
3625.0,464.7213893581081,61673.27792468686
3626.0,142.55946473817568,42363.44235704702
3627.0,423.8738914695946,40362.96407993392
3628.0,-6.656469809042441,67085.62912013427
3629.0,121.9957374366554,37115.69281151858
3630.0,534.5097128378378,56999.667643488596
3631.0,167.56092958192568,53638.4976704156
3632.0,270.4443095439189,45832.659681486235
3633.0,558.4444679054054,41357.597672021984
3634.0,322.0898173564189,38980.12135621503
3635.0,465.2148965371622,41012.95417463937
3636.0,-16.132992306271113,46083.75414903043
3637.0,670.1954180743244,47049.03523463577
3638.0,136.17388091216216,36785.50825408734
3639.0,360.58562077702703,35014.39503483444
3640.0,82.89587072423987,39355.526240176696
3641.0,305.4907622466216,38793.39933648147
3642.0,396.2032041807432,39966.80924824595
3643.0,776.6771009290541,35799.94675688834
3644.0,246.1142578125,44702.127629986804
3645.0,164.10346283783784,39517.73460486909
3646.0,49.60722062394426,40110.18773139755
3647.0,80.48457955025337,29243.258514931764
3648.0,236.04141152871622,39347.685879111705
3649.0,353.52013830236484,75238.66383081237
3650.0,-20.539234058277028,73636.2524262925
3651.0,-30.92781025654561,74979.99391035427
3652.0,166.84290540540542,84016.99204663173
3653.0,441.2399440456081,80570.19162571724
3654.0,94.65197423986487,80042.60984434398
3655.0,606.0630806587837,75524.6097509116
3656.0,519.6019320101351,82102.2290965131
3657.0,229.0342060810811,76966.26559805937
3658.0,258.4247255067568,90702.27825757451
3659.0,271.5506492820946,74077.65156614524
3660.0,459.8956397804054,83508.11060022107
3661.0,897.9294763513514,82362.37048604012
3662.0,510.3321896114865,77278.63123077528
3663.0,533.210620777027,78998.97234963096
3664.0,102.54870275548987,81235.41441220087
3665.0,84.5306297508446,42793.651591393755
3666.0,237.0980785472973,70909.17978320159
3667.0,-149.45477459881758,57900.38911699697
3668.0,115.17149229307432,45125.560613962654
3669.0,316.48556271114865,59148.77596334211
3670.0,74.94303605363176,53318.75571263826
3671.0,450.8403716216216,57976.2307552156
3672.0,654.712573902027,57395.59131356199
3673.0,71.64167414484797,57321.81320491019
3674.0,-64.14805479307432,61437.56590435478
3675.0,-94.18893185177365,48910.58442919431
3676.0,230.02011190878378,44738.133402257576
3677.0,173.74152766047297,59896.74714380845
3678.0,25.09581199852196,49235.058527149486
3679.0,123.87705869932432,65442.65731706133
3680.0,-51.066861539273646,44808.145223826614
3681.0,-74.18594277871621,66708.02836302192
3682.0,85.11541913006756,61986.18344160459
3683.0,-37.58962600295608,72520.57751063886
3684.0,942.2327913851351,45173.6635641698
3685.0,525.0406461148649,49353.18303286319
3686.0,224.38173036317568,49064.90985847263
3687.0,534.6920924831081,51753.017832059624
3688.0,431.5213788006757,58331.37125047636
3689.0,376.6634818412162,54558.17533129992
3690.0,119.13719383445945,41831.99909060485
3691.0,884.5711043074324,44985.82309905887
3692.0,530.6644847972973,66829.06192808025
3693.0,175.7182221283784,64517.8736219937
3694.0,165.08145059121622,47494.64488320732
3695.0,9.020776697107264,72990.83588534629
3696.0,524.0113492398649,55622.9269116672
3697.0,248.6923564189189,42986.260492265814
3698.0,-125.92816986908784,39909.954633589055
3699.0,-32.985493427998314,42545.55147801403
3700.0,-174.42765519425674,46726.501663675444
3701.0,88.547119140625,45520.37365180941
3702.0,17.781063595333613,41514.97811768557
3703.0,456.9161739864865,47348.189705042845
3704.0,70.0767723289696,53822.578058925385
3705.0,33.087438634923984,51642.51257261202
3706.0,553.555004222973,44825.297162181705
3707.0,109.24109216638513,41594.19632361541
3708.0,136.51245777027026,44728.538682807775
3709.0,234.41807432432432,45675.92546103058
3710.0,555.9453125,32553.064182875834
3711.0,488.55236486486484,61498.586656034066
3712.0,-35.89707823057432,50133.0627974314
3713.0,20.063311602618242,71436.97970680425
3714.0,448.2853146114865,73366.4783015931
3715.0,191.2973896748311,71560.17188403265
3716.0,483.55099239864865,49837.62466819286
3717.0,497.2182749155405,63550.63960878561
3718.0,-37.47354043496622,86414.84415352688
3719.0,466.1801625844595,78928.29976056791
3720.0,116.31755437077703,80982.32847218032
3721.0,161.53652871621622,78969.4777256044
3722.0,-85.50884844805744,62397.199711962116
3723.0,99.59231154983108,69082.5610733782
3724.0,-204.4709934543919,57553.983185890094
3725.0,86.14676810599663,67502.65503900945
3726.0,367.2654930320946,68919.96524590184
3727.0,111.59686444256756,69996.09609975762
3728.0,675.8442250844595,79656.94432654031
3729.0,592.9976245777027,62656.17644470326
3730.0,6.571121628220017,54057.26994958163
3731.0,161.23569467905406,69265.17143922827
3732.0,416.4973606418919,48310.021665289634
3733.0,410.20679370777026,66399.19205851616
3734.0,102.09194863809121,65873.39912006412
3735.0,599.9778821790541,59970.83691654027
3736.0,884.5711043074324,56760.11889788408
3737.0,200.2949614653716,67896.98814603376
3738.0,216.63879064611487,60539.12675754724
3739.0,688.998363597973,48361.95059166331
3740.0,415.8250633445946,63810.3145317342
3741.0,-67.10226192989865,50333.17839274838
3742.0,724.3510346283783,49513.12900715681
3743.0,156.6108134501689,47470.85043243827
3744.0,154.00591216216216,59284.53126322843
3745.0,132.95862806165542,68677.04953143685
3746.0,471.47144214527026,78570.38967257475
3747.0,583.4103673986486,61779.51652072206
3748.0,500.8207875844595,67403.2596168328
3749.0,142.80140149915542,89035.08217673609
3750.0,88.55336782094595,67930.03328202614
3751.0,241.9748997043919,68253.88609440866
3752.0,245.26839632601352,66405.21463647879
3753.0,432.97423986486484,77988.36534789593
3754.0,251.92601879222974,72689.749045002
3755.0,-24.364336993243242,77505.46553445798
3756.0,445.9012880067568,65371.387642697824
3757.0,249.67739125844594,75725.92150592215
3758.0,96.81368111275337,87007.79089325058
3759.0,345.91833826013516,83767.45347153982
3760.0,9.224559887035474,78220.85748863987
3761.0,259.1011138091216,77594.74400441817
3762.0,309.2816986908784,94894.44146322082
3763.0,109.16150232263513,112030.76438176783
3764.0,360.10470333614865,88226.28753014286
3765.0,-18.71577907252956,90960.2528905552
3766.0,347.3192567567568,102319.90863418882
3767.0,-24.03622848923142,87571.18998211827
3768.0,101.08457823057432,117522.99303420316
3769.0,259.47833086993245,86461.03195785437
3770.0,184.97748627533784,66940.9280620349
3771.0,436.2842324746622,85946.26739067535
3772.0,75.011962890625,64597.01800214311
3773.0,203.1052048141892,78709.26766253084
3774.0,570.8504011824324,77450.54996794723
3775.0,76.66662267736487,59843.28539550968
3776.0,113.69832136824324,68412.67743792955
3777.0,105.95711702913852,90915.20206085383
3778.0,-46.03677285684122,92118.59134862141
3779.0,481.3567356418919,110353.9650412589
3780.0,331.7626689189189,90415.98643355956
3781.0,69.58017050253379,86014.85923698249
3782.0,41.7696533203125,82844.89651414228
3783.0,114.77338471283784,107063.5230083457
3784.0,152.8971706081081,64353.553413305635
3785.0,284.9082823057432,78669.71452526991
3786.0,417.3860325168919,72713.11744320183
3787.0,438.31912478885135,78333.28083806757
3788.0,13.07474827122044,72599.95404399923
3789.0,360.80352618243245,86846.11572283758
3790.0,212.03344066722974,86927.58160928423
3791.0,358.3573954814189,101351.72151626526
3792.0,253.78940561655406,78318.48670919202
3793.0,0.38656590435955973,71784.02791372528
3794.0,884.5711043074324,84555.13677469215
3795.0,455.2655722128378,79753.86986713784
3796.0,282.5277924408784,84779.32826310105
3797.0,543.8096494932432,92215.1616920511
3798.0,466.7475190033784,80772.14884381673
3799.0,61.365755648226354,77828.89003474932
3800.0,736.1053103885135,60289.57171963479
3801.0,390.2530088682432,86014.80944499899
3802.0,358.7381756756757,90248.70160177517
3803.0,126.11762299408784,76357.69807688962
3804.0,476.6922508445946,61495.8412215502
3805.0,401.73693517736484,76458.97550976786
3806.0,141.46884237753378,57100.64102227282
3807.0,163.5431667018581,73910.95028667014
3808.0,-80.95315139358108,90384.49990663848
3809.0,251.34538640202703,84654.3627181916
3810.0,-18.7903392894848,81660.57792769634
3811.0,360.5361064189189,64963.60521607874
3812.0,151.67002744932432,71489.87131092307
3813.0,95.60979729729729,84065.50504665016
3814.0,384.58366765202703,73670.15792149586
3815.0,521.315403293919,78727.15323365675
3816.0,117.16733530405405,61383.27807889584
3817.0,-52.4010669605152,75735.6497557263
3818.0,628.747730152027,65087.65821535338
3819.0,-69.39007073479729,66267.97595969743
3820.0,426.0459512246622,66058.41775456304
3821.0,85.8251755173142,72728.01330006463
3822.0,516.1811127533783,66182.42737349424
3823.0,-71.99800068623311,67822.67807170303
3824.0,252.68435916385135,75356.17534271904
3825.0,398.88452808277026,65614.09829363156
3826.0,307.28241131756755,66207.84588117698
3827.0,132.8807933910473,50219.850788264645
3828.0,663.3580025337837,46913.995444911976
3829.0,703.7049197635135,50334.63125450654
3830.0,224.6447951858108,51821.66970115704
3831.0,127.06440033783784,61242.68489353695
3832.0,170.82784786739865,69779.88736452974
3833.0,405.74477407094594,56888.493265100275
3834.0,548.9936655405405,50692.12212551639
3835.0,353.9511190878378,65374.98403103508
3836.0,571.9415646114865,53455.4501256165
3837.0,341.52312077702703,66819.07115528864
3838.0,215.54731049408784,47233.76835144181
3839.0,26.39969119510135,40491.563229955245
3840.0,508.44663217905406,72331.79253573844
3841.0,394.0824271537162,97181.15381429932
3842.0,884.5711043074324,81013.90491569576
3843.0,169.11131492820945,83205.83293840407
3844.0,685.7127850506756,76566.61135319692
3845.0,884.5711043074324,77191.56928933467
3846.0,300.7455922719595,54954.43576243788
3847.0,565.244457347973,64835.758163889164
3848.0,223.5171294341216,84772.26060672902
3849.0,123.51182432432432,68068.88508024816
3850.0,341.3125263935811,78704.75527248415
3851.0,276.27082453547297,89660.939980665
3852.0,122.0435889991554,63599.782206392345
3853.0,715.3652871621622,86470.31223323518
3854.0,788.0593327702703,80750.02000291731
3855.0,439.7699535472973,68888.49826328369
3856.0,460.20866765202703,89138.65339789557
3857.0,280.25176836993245,76290.02206199117
3858.0,42.105610615498314,76532.47607750143
3859.0,303.8926573057432,109978.87712667754
3860.0,627.2960831925676,90580.47750027079
3861.0,678.0382706925676,107524.2812899052
3862.0,389.1073690878378,124727.32159462098
3863.0,884.5711043074324,116159.37170867901
3864.0,-25.87664135082348,117169.1185272407
3865.0,375.2200168918919,90447.45425598584
3866.0,524.7466216216217,110733.39548596022
3867.0,647.3579497466217,86940.06278375324
3868.0,620.211887668919,100604.89411783096
3869.0,693.046875,74063.3157290914
3870.0,448.3729413006757,94288.5730070397
3871.0,45.268165382179056,114052.54459240318
3872.0,218.09731313344594,101140.76776736838
3873.0,296.0044869087838,42447.05918257668
3874.0,-32.16237001161318,41628.7199142972
3875.0,-30.43387748099662,31179.460543004236
3876.0,691.8908889358108,44902.84139163673
3877.0,308.0753008868243,42405.05014383235
3878.0,-13.367414319837415,36980.81266530333
3879.0,-63.72848923141892,43281.60029148932
3880.0,483.44921875,42498.26225531849
3881.0,439.6861011402027,46046.625211271254
3882.0,476.4765625,28427.26396582554
3883.0,590.2518475506756,46012.24281536546
3884.0,641.740551097973,41369.18874272231
3885.0,54.386293153505065,40179.74597873084
3886.0,-2.19050103264886,36149.39293324056
3887.0,380.90155194256755,35021.73941250853
3888.0,602.9206608952703,45703.03046049809
3889.0,556.957981418919,66255.13024797062
3890.0,33.08607276710304,69752.78093760183
3891.0,27.17203171188767,53873.87906759836
3892.0,333.6094013935811,76721.55906214318
3893.0,197.70288745777026,38141.42684978012
3894.0,884.5711043074324,51404.7995885403
3895.0,228.6497043918919,57182.888051358
3896.0,-12.537087930215371,71309.70868877883
3897.0,4.829916051916174,53562.854728933766
3898.0,232.47128378378378,82329.18402945499
3899.0,-93.97926124366555,74814.42295649147
3900.0,336.7011982685811,61770.444463120446
3901.0,424.94887563344594,64328.726210101835
3902.0,641.7818306587837,51224.42930004268
3903.0,459.66965793918916,58487.08197031196
3904.0,548.1818517736486,79614.70559387696
3905.0,775.510082347973,101366.70234407767
3906.0,726.4913429054054,89837.82236892436
3907.0,326.93488703547297,92800.2300580218
3908.0,312.57287267736484,108873.81389151678
3909.0,-84.58694705447635,89533.84715788465
3910.0,56.5001319679054,99258.08009459756
3911.0,47.840407912795605,94008.86649504928
3912.0,555.1179793074324,77872.15225687035
3913.0,282.3160103462838,92507.53054482625
3914.0,551.2167440878378,80805.68145681439
3915.0,380.5982105152027,82330.69214528789
3916.0,169.0192409206081,83379.29352213131
3917.0,423.98223711993245,74038.75751313585
3918.0,144.98380753800674,105141.23138922329
3919.0,-224.5463207347973,87311.1256399254
3920.0,-4.504996634818412,83614.39995304303
3921.0,76.72287399704392,63727.45089266823
3922.0,13.028878701699746,55802.86216478422
3923.0,432.97199641047297,71134.01061471706
3924.0,303.5049619932432,66893.6621727216
3925.0,287.25258657094594,56021.30645782657
3926.0,478.7919130067568,76884.28256662372
3927.0,139.7231181376689,38738.40192986829
3928.0,79.8851219383446,59125.518603230084
3929.0,538.004856418919,56307.72169118497
3930.0,135.80892366976352,67493.79936517225
3931.0,95.49027396537163,47598.575134814455
3932.0,305.6700274493243,77132.82622334738
3933.0,669.038059543919,65461.95005466425
3934.0,342.8719647381757,76110.24404636673
3935.0,324.59309016047297,62829.2151324427
3936.0,271.2005912162162,65858.84894061877
3937.0,149.68165382179055,73226.36005410065
3938.0,397.22439822635135,94834.78242494972
3939.0,156.13388144003378,73290.1935594007
3940.0,113.53955078125,97358.61885505432
3941.0,884.5711043074324,83449.4535278531
3942.0,540.5866765202703,83298.31719088466
3943.0,67.51435150971284,57308.31004561592
3944.0,58.35801573057432,76510.04048119951
3945.0,200.3891865498311,74045.80508966143
3946.0,884.5711043074324,76476.48276665437
3947.0,131.44549725506758,66086.18465667177
3948.0,53.864967139991556,67876.65809977471
3949.0,-73.24100638724663,68959.74292306404
3950.0,273.0278980152027,80513.54105895777
3951.0,-46.931188634923984,75020.71051946998
3952.0,284.55698374155406,93509.85238790663
3953.0,170.0124049831081,76621.37256433434
3954.0,573.7153716216217,96304.8154495386
3955.0,383.55975506756755,93617.00454694149
3956.0,274.8139252533784,59614.74738413867
3957.0,-179.44565561655406,95582.76692836953
3958.0,301.8496885557432,84947.71221760967
3959.0,697.5214315878378,68887.8613996994
3960.0,167.66881334459458,104671.20533987814
3961.0,-41.118009000211146,62908.93529755037
3962.0,484.02085092905406,76454.66409347509
3963.0,407.60467694256755,104214.85158025198
3964.0,17.79650219066723,81120.43020756687
3965.0,216.66300675675674,107930.85747469733
3966.0,218.4986011402027,91509.78580174084
3967.0,270.2919394003378,93778.3268179554
3968.0,193.06921716638513,96685.12341325758
3969.0,411.89975717905406,107019.23256625053
3970.0,8.225991738809121,87864.86875941484
3971.0,467.5637668918919,78920.3115197634
3972.0,83.47029402449324,131955.43352449223
3973.0,-15.97540283203125,114581.94925468083
3974.0,-10.168224437816724,77765.5262902329
3975.0,417.9909206081081,98795.55273699331
3976.0,-28.82222603462838,113861.00117830026
3977.0,419.07941828547297,81598.8178791244
3978.0,28.82023002005912,104506.35209925762
3979.0,270.43383129222974,108876.11974286534
3980.0,127.5050147804054,75420.0320520472
3981.0,383.6054423564189,72405.59648447685
3982.0,300.0045924831081,84584.9918208283
3983.0,409.0408572635135,100148.60946107507
3984.0,262.3430637668919,84777.30613282135
3985.0,226.10166807432432,132169.33464157124
3986.0,212.1405590160473,78924.12458249409
3987.0,460.9458931587838,102769.40044713377
3988.0,29.400393924197637,104709.54869779153
3989.0,56.54426863386824,111659.27666387583
3990.0,338.7270903716216,106861.93065673715
3991.0,175.6575168918919,104394.6967857513
3992.0,292.20832453547297,124171.37106766827
3993.0,-114.05219330658784,108045.27406946836
3994.0,-5.72028247730152,110149.21886919321
3995.0,-176.74333562077703,98725.98549025021
3996.0,301.58474978885135,121661.01080915297
3997.0,387.9017630912162,105812.93729777481
3998.0,677.3439083614865,97416.35435570886
3999.0,285.91039379222974,121504.68102491662
4000.0,608.2347972972973,97250.78682398848
4001.0,597.0882601351351,99383.78557311466
4002.0,65.48808329814189,111807.60246520313
4003.0,285.51821157094594,101282.56674537496
4004.0,234.8095967060811,123671.91341935177
4005.0,175.01570418074326,138411.46463777777
4006.0,-154.1540329391892,108565.60540828547
4007.0,131.10088946368242,116202.66780906226
4008.0,366.22484691722974,118394.09015913415
4009.0,184.6750950168919,117986.03846519899
4010.0,90.51215424408784,102272.09382361926
4011.0,279.0714210304054,73782.7274050944
4012.0,620.038059543919,113535.42367248258
4013.0,785.9172825168919,94578.78455280873
4014.0,284.86599978885135,91378.4213654111
4015.0,110.07895639780405,83696.57078902547
4016.0,6.135275351034628,92230.06811380928
4017.0,454.5259712837838,81232.70212743102
4018.0,580.7072951858108,70797.97149260776
4019.0,-112.00824799408784,64740.67887128505
4020.0,429.3211307010135,62274.02936357267
4021.0,721.9792018581081,76223.58132583425
4022.0,84.34620460304055,67873.69877975236
4023.0,421.1811127533784,78182.39963057326
4024.0,44.27191986908784,80429.07427426087
4025.0,139.96646695523648,82463.35823547727
4026.0,133.8256176097973,69865.5797082018
4027.0,517.9605679898649,65191.92464278085
4028.0,135.0258129222973,64772.93500132531
4029.0,188.0962309966216,94431.07916509232
4030.0,357.67026499155406,74394.51022638593
4031.0,210.54692778716216,65728.13280894267
4032.0,137.3122096706081,71944.66038350873
4033.0,148.58234797297297,80350.90143776922
4034.0,448.45972339527026,83360.97441683945
4035.0,365.3618559966216,75558.45649999406
4036.0,78.25593855574324,105936.20030808193
4037.0,371.3868243243243,84526.44683751932
4038.0,267.28293918918916,92942.32065358611
4039.0,337.3109691722973,67593.39908988235
4040.0,139.83609586148648,67002.7342480731
4041.0,212.73094383445945,80715.15515252764
4042.0,427.0523384712838,84447.35860017869
4043.0,117.87713788006756,75016.66562118988
4044.0,105.98145191089527,86814.269970443
4045.0,616.1206186655405,71918.71096171475
4046.0,486.0703125,90137.70543408315
4047.0,606.3296030405405,86409.67097083223
4048.0,188.12690033783784,69440.38006404416
4049.0,145.63217905405406,59729.99882955912
4050.0,146.65027185388513,68401.81147611799
4051.0,42.92454405088682,78171.27074958733
4052.0,260.6786317567568,58265.28349538691
4053.0,15.76791134396115,56207.75715077958
4054.0,241.14437288851352,42050.71096783401
4055.0,697.9918179898649,60968.74395931729
4056.0,714.880542652027,74214.69239610832
4057.0,15.637202082453546,85919.49015128515
4058.0,-0.9336111738875106,86375.2494642642
4059.0,304.8451488597973,76273.92750429269
4060.0,265.1929370777027,67076.09693501203
4061.0,185.2096970016892,55793.60663794461
4062.0,289.7042071368243,72530.1107322226
4063.0,-1.7929437998178843,60433.93188646129
4064.0,716.9210304054054,72932.3492435311
4065.0,95.96731154983108,51348.9080469388
4066.0,97.30670001055744,71829.01204827112
4067.0,528.2155827702703,75284.86327987559
4068.0,-11.05442933778505,61728.73939066919
4069.0,-46.49870011613176,59816.42344495961
4070.0,867.3137141047297,67539.99804571198
4071.0,48.320276208826016,71442.37792188772
4072.0,158.8517868454392,65333.818230322424
4073.0,607.6167652027027,57564.19232414975
4074.0,-108.41032780827703,71584.36004054191
4075.0,270.42612436655406,63619.802849999076
4076.0,161.2822661528716,81748.17222749586
4077.0,595.2205975506756,84127.54923057301
4078.0,250.67446157094594,53407.880093010644
4079.0,500.58335092905406,82515.04595257128
4080.0,176.23841321790542,70517.96713783429
4081.0,202.78857421875,49794.03059389802
4082.0,741.508762668919,64792.452080126524
4083.0,443.74477407094594,72754.65760385967
4084.0,-47.102532464104726,57555.037198306374
4085.0,301.6991395692568,51994.23863082209
4086.0,606.3018897804054,64398.97729539166
4087.0,44.50057076119088,62580.683145457515
4088.0,494.5754856418919,55513.67895681605
4089.0,341.2646484375,50203.09708658031
4090.0,90.27133921030405,58859.55004732785
4091.0,411.83477618243245,49548.95025386809
4092.0,484.54418285472974,42139.07675993414
4093.0,217.50808963260135,45419.8824814921
4094.0,-40.720805400126686,58524.78685072556
4095.0,108.85985008445945,64345.495912224746
4096.0,252.56952069256758,54634.66609869338
4097.0,16.84950050147804,57242.6497162239
4098.0,304.6547191722973,73997.86230411254
4099.0,370.81994298986484,62087.20493426238
4100.0,521.3914168074324,80215.52749284917
4101.0,506.02475717905406,86330.17861181633
4102.0,131.17128114442568,75058.99564651822
4103.0,333.0132759712838,77846.64629585869
4104.0,884.5711043074324,52886.8265336262
4105.0,148.77685546875,55545.40269940949
4106.0,321.3147434543919,55638.28421746898
4107.0,334.6619510135135,67255.26921449693
4108.0,250.14695945945945,64225.283888984784
4109.0,609.4870143581081,68222.78196037201
4110.0,706.3890413851351,56658.15846779726
4111.0,884.5711043074324,74887.38246113474
4112.0,-5.794994044948268,65122.39578622947
4113.0,884.5711043074324,94951.46956451132
4114.0,20.829741606841218,96248.98659194532
4115.0,702.8373627533783,83870.41738439677
4116.0,884.5711043074324,89878.6819776527
4117.0,309.2070840371622,68602.74278318312
4118.0,475.1309649493243,62718.989802844735
