episode,avg_reward,avg_loss,avg_td_error,capital,sma_reward
5929.0,74.28571428571429,1.3943916601794106,-26.951785132998513,0.0,97.21428571428572
5930.0,85.0,1.3683966667879195,-16.86215064639137,0.0,96.21428571428572
5931.0,69.28571428571429,0.9133601039648056,-21.043265206473215,0.0,91.0
5932.0,112.85714285714286,1.2939165830612183,-19.940349760509672,0.0,94.28571428571429
5933.0,69.28571428571429,1.0025604551746732,-14.253346761067709,0.0,92.35714285714286
5934.0,107.14285714285714,1.302587553149178,-14.096470424107142,0.0,91.5
5935.0,116.42857142857143,1.27704652150472,-17.975979759579612,0.0,93.35714285714286
5936.0,104.28571428571429,1.3802126475742884,-18.259068080357142,0.0,93.64285714285715
5937.0,105.71428571428571,1.1805608102253504,-12.860217866443453,0.0,94.92857142857143
5938.0,70.0,1.1879713634649913,-18.29481433686756,0.0,91.42857142857143
5939.0,52.142857142857146,1.3802323781308674,-18.20401146298363,0.0,89.21428571428571
5940.0,89.28571428571429,1.212983760805357,-14.273228236607142,0.0,89.64285714285714
5941.0,106.42857142857143,1.231024375983647,-11.661289760044642,0.0,93.35714285714286
5942.0,100.71428571428571,1.1417564167862846,-15.582112630208334,0.0,92.14285714285714
5943.0,101.42857142857143,1.0900019293739682,-14.722836449032737,0.0,95.35714285714286
5944.0,103.57142857142857,1.080255436045783,-11.092306954520089,0.0,95.0
5945.0,102.85714285714286,1.5139972092140288,-15.870936802455358,0.0,93.64285714285714
5946.0,112.85714285714286,1.3259248506455195,-22.688281831287203,0.0,94.5
5947.0,101.42857142857143,1.037785224261738,-3.3882330031622026,0.0,94.07142857142857
5948.0,88.57142857142857,1.56781287136532,-28.147315615699405,0.0,95.92857142857142
5949.0,85.71428571428571,1.1390469868977864,-12.733719598679315,0.0,99.28571428571429
5950.0,122.14285714285714,1.2222048863768578,-10.643575759161086,0.0,102.57142857142858
5951.0,116.42857142857143,0.8631352242969331,-6.765740530831473,0.0,103.57142857142858
5952.0,90.0,1.727483990646544,2.3794403076171875,0.0,102.5
5953.0,102.14285714285714,1.764648709978376,-18.086344401041668,0.0,102.57142857142858
5954.0,67.14285714285714,1.8269289561680384,-4.064742315383184,0.0,98.92857142857142
5955.0,85.0,1.7159286056246077,-9.384028116861979,0.0,97.14285714285714
5956.0,85.71428571428571,1.29557181256158,-15.525198800223214,0.0,94.42857142857142
5957.0,57.142857142857146,1.8059526908965338,-10.998975481305804,0.0,90.0
5958.0,107.14285714285714,1.6740193594069708,-14.390261695498513,0.0,91.85714285714285
5959.0,88.57142857142857,1.7269345976057506,-12.612503778366815,0.0,92.14285714285714
5960.0,92.85714285714286,1.865123328708467,-3.3413278488885787,0.0,89.21428571428571
5961.0,83.57142857142857,1.8081742241269065,-19.654833112444198,0.0,85.92857142857142
5962.0,97.85714285714286,1.2187016606330872,-22.781005859375,0.0,86.71428571428571
5963.0,95.0,1.4450862450259072,-3.141945248558408,0.0,86.0
5964.0,110.0,1.7315141132899694,-16.715586344401043,0.0,90.28571428571429
5965.0,67.14285714285714,2.1064588853291104,-20.728945777529763,0.0,88.5
5966.0,55.0,1.5994534066745214,-25.59202648344494,0.0,85.42857142857142
5967.0,102.85714285714286,1.499566634496053,-17.88338361467634,0.0,90.0
5968.0,64.28571428571429,1.2134731738340288,-8.381285167875744,0.0,85.71428571428572
5969.0,89.28571428571429,1.7470664126532418,-28.547005789620535,0.0,85.78571428571429
5970.0,85.0,1.7254454578672136,-18.100033714657737,0.0,85.0
5971.0,90.71428571428571,1.1694574441228593,-12.760277157738095,0.0,85.71428571428571
5972.0,97.14285714285714,1.8494482437769573,-25.167294456845237,0.0,85.64285714285714
5973.0,102.85714285714286,1.468022719735191,-13.970846993582589,0.0,86.42857142857143
5974.0,108.57142857142857,1.5471677609852381,-12.519791376023065,0.0,86.28571428571429
5975.0,94.28571428571429,1.6011855091367448,-24.404898507254465,0.0,89.00000000000001
5976.0,106.42857142857143,1.4755672102882749,-11.725203741164435,0.0,94.14285714285714
5977.0,83.57142857142857,1.763415427435012,-20.28031994047619,0.0,92.21428571428572
5978.0,101.42857142857143,1.2945329263096763,-14.991799490792411,0.0,95.92857142857142
5979.0,55.714285714285715,1.0552790448779152,-5.991156441824777,0.0,92.57142857142858
5980.0,84.28571428571429,1.6529405471824465,-28.111688523065474,0.0,92.5
5981.0,75.0,1.6460093827474684,-6.473553612118676,0.0,90.92857142857142
5982.0,97.85714285714286,1.7724974325725011,-18.490655808221724,0.0,91.0
5983.0,107.85714285714286,0.8205217293330601,-6.957847958519345,0.0,91.5
5984.0,105.0,1.3910288697197324,-12.42022705078125,0.0,91.14285714285714
5985.0,121.42857142857143,1.4805940162567865,-16.490684872581845,0.0,93.85714285714286
5986.0,122.14285714285714,1.591711470058986,-8.196374802362351,0.0,95.42857142857142
5987.0,123.57142857142857,1.4676528317587716,-20.266645159040177,0.0,99.42857142857142
5988.0,118.57142857142857,1.4153142599832444,-24.88470458984375,0.0,101.14285714285714
5989.0,62.857142857142854,1.3554191816420782,-15.245599655877976,0.0,101.85714285714286
5990.0,98.57142857142857,1.7222453497705006,-8.176953996930804,0.0,103.28571428571429
5991.0,87.85714285714286,1.5763304659298487,-5.142162141345796,0.0,104.57142857142858
5992.0,126.42857142857143,1.185171862443288,-19.610770089285715,0.0,107.42857142857142
5993.0,87.85714285714286,1.7844905569439842,-28.632754371279763,0.0,105.42857142857142
5994.0,77.85714285714286,1.299655216080802,-4.670216151646206,0.0,102.71428571428571
5995.0,101.42857142857143,1.3733278342655726,-14.796723865327381,0.0,100.71428571428571
5996.0,110.0,1.6478993097941081,-21.40943836030506,0.0,99.5
5997.0,97.14285714285714,0.9136984972726732,-11.969201950799851,0.0,96.85714285714286
5998.0,107.85714285714286,1.1409132991518294,-11.42926025390625,0.0,95.78571428571429
5999.0,106.42857142857143,0.8788494865099589,-13.794330415271578,0.0,100.14285714285714
6000.0,92.85714285714286,1.583398923987434,-9.969735281808036,0.0,99.57142857142858
6001.0,105.71428571428571,1.270969311396281,-19.631732759021578,0.0,101.35714285714286
6002.0,113.57142857142857,1.2363897902624947,-18.191423688616073,0.0,100.07142857142857
6003.0,99.28571428571429,1.053190780537469,-14.37158203125,0.0,101.21428571428571
6004.0,104.28571428571429,1.307997118859064,-5.3952822004045755,0.0,103.85714285714286
6005.0,91.42857142857143,1.6372314606394087,-27.676013764880953,0.0,102.85714285714286
6006.0,116.42857142857143,1.5985581846464247,-8.97406732468378,0.0,103.5
6007.0,85.71428571428571,1.470019669759841,-24.028576078869047,0.0,102.35714285714286
6008.0,125.0,1.2038733008361997,-12.377174014136905,0.0,104.07142857142858
6009.0,75.0,1.2376957351253146,-5.95370120093936,0.0,100.92857142857143
6010.0,95.71428571428571,1.7969926907902671,-15.969736735026041,0.0,101.21428571428571
6011.0,67.14285714285714,1.4854214943590618,-20.432246616908483,0.0,97.35714285714286
6012.0,46.42857142857143,1.6449427888506936,-24.984642392113095,0.0,90.64285714285714
6013.0,106.42857142857143,1.1194944991951896,-12.043392363048735,0.0,91.35714285714286
6014.0,86.42857142857143,1.346718580949874,-24.085337320963543,0.0,89.57142857142857
6015.0,107.14285714285714,0.7814685858431316,-11.489658900669642,0.0,91.14285714285714
6016.0,70.71428571428571,1.1833858717055548,-6.721334548223586,0.0,86.57142857142858
6017.0,102.14285714285714,1.4834392014003934,-9.212007068452381,0.0,88.21428571428571
6018.0,116.42857142857143,1.6226687700975508,-22.962110246930802,0.0,87.35714285714286
6019.0,101.42857142857143,0.9943028972262428,-13.110578264508929,0.0,90.0
6020.0,100.71428571428571,0.97357054125695,-14.684179396856399,0.0,90.5
6021.0,104.28571428571429,0.9699047612292426,-17.912524995349703,0.0,94.21428571428572
6022.0,99.28571428571429,0.7441888522534144,-7.550183250790551,0.0,99.5
6023.0,75.71428571428571,1.202235873256411,-20.949260893322172,0.0,96.42857142857143
6024.0,107.85714285714286,1.2593964721475328,-12.79240490141369,0.0,98.57142857142857
6025.0,96.42857142857143,0.9425736637342543,-15.600446428571429,0.0,97.5
6026.0,120.0,1.1341782389652162,-9.679670787992931,0.0,102.42857142857142
6027.0,123.57142857142857,0.9700674528167361,-13.277003696986608,0.0,104.57142857142858
6028.0,94.28571428571429,1.477867495445978,-17.89326404389881,0.0,102.35714285714286
6029.0,86.42857142857143,1.8000146817593348,-9.154600597563244,0.0,100.85714285714286
6030.0,124.28571428571429,0.8563973910751796,-8.558428083147321,0.0,103.21428571428571
6031.0,94.28571428571429,1.4293692637057531,-14.006010509672619,0.0,102.21428571428571
6032.0,105.71428571428571,1.475457529226939,-17.371477399553573,0.0,102.85714285714286
6033.0,87.14285714285714,2.4540779136476063,-18.58384050641741,0.0,104.0
6034.0,45.0,1.9946030491874331,-21.531773158482142,0.0,97.71428571428572
6035.0,100.71428571428571,1.1112282815433683,-9.250411260695685,0.0,98.14285714285714
6036.0,101.42857142857143,1.8054184303397225,-29.410993303571427,0.0,96.28571428571429
6037.0,112.14285714285714,1.4308852099236988,-21.52932884579613,0.0,95.14285714285714
6038.0,65.0,1.642781036240714,-28.710972377232142,0.0,92.21428571428571
6039.0,107.85714285714286,1.3071133494377136,-11.781706310453869,0.0,94.35714285714286
6040.0,110.71428571428571,1.4483754138151805,-22.399549211774552,0.0,92.99999999999999
6041.0,108.57142857142857,1.2823409182684762,-18.273029145740328,0.0,94.42857142857142
6042.0,112.85714285714286,1.360499694233849,-10.991370791480655,0.0,95.14285714285714
6043.0,95.71428571428571,1.927780154205504,-20.75735618954613,0.0,96.0
6044.0,93.57142857142857,1.229664119936171,-6.906444004603794,0.0,100.85714285714286
6045.0,62.142857142857146,1.6447745306151254,-17.41726539248512,0.0,97.0
6046.0,79.28571428571429,2.17950833269528,-37.57937767392113,0.0,94.78571428571429
6047.0,72.85714285714286,1.7635959613890875,-21.89179193405878,0.0,90.85714285714286
6048.0,82.85714285714286,1.5915617488679432,-21.098943801153276,0.0,92.64285714285714
6049.0,80.0,1.793365083989643,-16.009768531436013,0.0,89.85714285714286
6050.0,107.85714285714286,1.7300086134955996,-25.199564615885418,0.0,89.57142857142858
6051.0,79.28571428571429,1.7203065682025183,-11.228005545479911,0.0,86.64285714285714
6052.0,77.85714285714286,1.363953369004386,-20.665278843470983,0.0,83.14285714285714
6053.0,97.85714285714286,2.2211796158836004,-23.750270298549108,0.0,83.35714285714286
6054.0,105.0,1.3829371191206432,-17.693164643787203,0.0,84.5
6055.0,86.42857142857143,1.816035148643312,-14.81175304594494,0.0,86.92857142857143
6056.0,70.71428571428571,1.1700139925593422,-22.085189092726935,0.0,86.07142857142857
6057.0,95.71428571428571,1.4150647123654683,-13.456144787016369,0.0,88.35714285714286
6058.0,85.71428571428571,1.3851697757130577,-22.319603329613095,0.0,88.64285714285714
6059.0,95.71428571428571,1.6384778448513575,-14.895994640531994,0.0,90.21428571428571
6060.0,95.71428571428571,1.2547190501576377,-23.102264404296875,0.0,89.0
6061.0,104.28571428571429,1.4095312740121568,-8.608847481863839,0.0,91.5
6062.0,92.85714285714286,1.4586534982635861,-17.640423002697172,0.0,93.0
6063.0,100.71428571428571,1.274896237112227,-15.684436616443453,0.0,93.28571428571429
6064.0,117.85714285714286,1.5427169097321374,-11.5818357921782,0.0,94.57142857142857
6065.0,83.57142857142857,1.6760919328246797,-18.32579113188244,0.0,94.28571428571429
6066.0,107.14285714285714,1.354050534112113,-8.744452340262276,0.0,97.92857142857143
6067.0,78.57142857142857,1.949728706762904,-26.020016624813987,0.0,96.21428571428571
6068.0,77.14285714285714,1.6627836667356037,-28.58371117001488,0.0,95.35714285714286
6069.0,87.14285714285714,1.493363116468702,-13.809750511532737,0.0,94.5
6070.0,80.71428571428571,1.8802678485711415,-19.240548270089285,0.0,93.0
6071.0,93.57142857142857,1.115486585668155,-13.293988909040179,0.0,91.92857142857143
6072.0,118.57142857142857,1.0656793883868627,-11.40404546828497,0.0,94.5
6073.0,94.28571428571429,1.00552398675964,-16.040001278831845,0.0,93.85714285714286
6074.0,107.14285714285714,1.2260687890506925,-22.842354910714285,0.0,92.78571428571429
6075.0,107.85714285714286,1.2272451576732455,-16.283800397600448,0.0,95.21428571428571
6076.0,117.14285714285714,1.1402500484670912,-15.080640520368304,0.0,96.21428571428571
6077.0,106.42857142857143,0.9898207208939961,-15.400550478980655,0.0,99.0
6078.0,115.71428571428571,1.36769903699557,-3.9387613932291665,0.0,102.85714285714286
6079.0,80.71428571428571,1.6200576112383889,-15.364916120256696,0.0,102.21428571428571
6080.0,109.28571428571429,0.9687274006151018,-15.375812348865328,0.0,105.07142857142858
6081.0,95.71428571428571,1.2000570126942225,-12.150663829985119,0.0,105.28571428571429
6082.0,97.85714285714286,1.0875002117384047,-11.092504592168899,0.0,103.21428571428571
6083.0,86.42857142857143,1.3318439324696858,-15.455447242373513,0.0,102.42857142857142
6084.0,105.71428571428571,1.0400907539186024,-15.506677536737351,0.0,102.28571428571429
6085.0,116.42857142857143,1.2498160082669485,-13.750103178478422,0.0,103.14285714285714
6086.0,122.14285714285714,1.2799691061178844,-10.855683099655877,0.0,103.64285714285714
6087.0,67.14285714285714,1.2712930270603724,-17.202383858816965,0.0,99.71428571428571
6088.0,95.71428571428571,1.0267981404349917,-11.39305187406994,0.0,97.71428571428571
6089.0,103.57142857142857,1.183260182539622,-19.331375848679315,0.0,99.99999999999999
6090.0,85.71428571428571,1.3518426347346533,-2.480307079496838,0.0,97.64285714285714
6091.0,79.28571428571429,2.1359907814434598,-29.097589401971724,0.0,96.0
6092.0,99.28571428571429,1.6649236338479179,-27.131385439918155,0.0,96.14285714285714
6093.0,90.0,1.156992678131376,-16.881036667596724,0.0,96.5
6094.0,96.42857142857143,1.236615158262707,-12.890324183872767,0.0,95.57142857142857
6095.0,100.71428571428571,1.0376949296111153,-14.145632789248513,0.0,94.0
6096.0,117.14285714285714,1.067322428737368,-8.385656447637649,0.0,93.5
6097.0,113.57142857142857,1.1660341620445251,-21.16030011858259,0.0,98.14285714285714
6098.0,97.85714285714286,1.0651063819726307,-7.229846046084449,0.0,98.35714285714286
6099.0,120.71428571428571,1.2278064063617162,-19.902904692150297,0.0,100.07142857142858
6100.0,110.71428571428571,1.100733803851264,-20.93206787109375,0.0,102.57142857142858
6101.0,93.57142857142857,1.1496216598011197,-13.908447265625,0.0,104.0
6102.0,114.28571428571429,0.7866319417953491,-11.419445219494047,0.0,105.5
6103.0,90.0,1.1462626443022774,-13.050419398716517,0.0,105.5
6104.0,123.57142857142857,0.9097134492227009,-14.721827915736608,0.0,108.21428571428571
6105.0,105.0,1.0794321937220437,-15.931326729910714,0.0,108.64285714285715
6106.0,86.42857142857143,1.2640027517364139,-17.29718017578125,0.0,105.57142857142858
6107.0,93.57142857142857,1.1908630884829021,-9.946130661737351,0.0,103.57142857142858
6108.0,115.0,0.8391420674465951,-7.990191505068824,0.0,105.28571428571429
6109.0,63.57142857142857,0.843375468537921,-7.877352033342634,0.0,99.57142857142857
6110.0,100.0,0.8761154001667386,-6.760102771577381,0.0,98.5
6111.0,101.42857142857143,1.0266856664703006,-9.007798694428944,0.0,99.28571428571429
6112.0,115.71428571428571,0.9274579925196511,-13.876942952473959,0.0,99.42857142857142
6113.0,107.14285714285714,1.0803437715484983,-23.725196475074405,0.0,101.14285714285714
6114.0,89.28571428571429,1.8632750936916895,-34.5923578171503,0.0,97.71428571428571
6115.0,122.14285714285714,0.9188225042252314,-15.047752743675595,0.0,99.42857142857142
6116.0,109.28571428571429,1.0882481907804806,-13.028811500186013,0.0,101.71428571428571
6117.0,108.57142857142857,1.3124047375860668,-18.053184872581845,0.0,103.21428571428571
6118.0,85.71428571428571,1.1424395557315576,-15.982280912853422,0.0,100.28571428571429
6119.0,101.42857142857143,1.0262298654942286,-14.714595249720983,0.0,104.07142857142858
6120.0,102.85714285714286,1.015621034162385,-14.263174874441964,0.0,104.35714285714286
6121.0,121.42857142857143,1.2430608889886312,-16.502268473307293,0.0,106.35714285714286
6122.0,87.85714285714286,1.4875314817542122,-9.940519787016369,0.0,103.57142857142858
6123.0,110.71428571428571,1.0905340682892573,-6.825472877139137,0.0,103.92857142857142
6124.0,110.0,1.003852984025365,-14.694266183035714,0.0,106.0
6125.0,77.85714285714286,1.59789177775383,-0.3661064874558222,0.0,101.57142857142858
6126.0,93.57142857142857,1.1968727111816406,-20.455330984933035,0.0,100.0
6127.0,120.71428571428571,1.2609789896579016,-18.210428873697918,0.0,101.21428571428571
6128.0,110.71428571428571,1.2036513884862263,-3.754943121047247,0.0,103.71428571428571
6129.0,97.85714285714286,1.3748689549309867,-22.911278134300595,0.0,103.35714285714286
6130.0,77.85714285714286,1.4144525329271953,-30.990411667596724,0.0,100.85714285714286
6131.0,124.28571428571429,0.8134461323774996,-15.142719087146578,0.0,101.14285714285714
6132.0,90.71428571428571,1.2866254012499536,-22.004906063988095,0.0,101.42857142857142
6133.0,112.85714285714286,0.8982031089918954,-11.311162312825521,0.0,101.64285714285714
6134.0,97.85714285714286,1.6727651258309681,-33.037144252232146,0.0,100.42857142857143
6135.0,111.42857142857143,0.9571365423145748,-6.943477812267485,0.0,103.78571428571429
6136.0,115.0,1.2706680524916876,-16.36429704938616,0.0,105.92857142857142
6137.0,114.28571428571429,1.5578145782152812,-22.341392880394345,0.0,105.28571428571429
6138.0,122.14285714285714,1.0803028579269136,-18.78645978655134,0.0,106.42857142857142
6139.0,93.57142857142857,0.9846815104995456,-10.795043218703498,0.0,106.0
6140.0,103.57142857142857,0.998642059309142,-21.42099144345238,0.0,108.57142857142858
6141.0,81.42857142857143,1.1807999014854431,-6.230239141555059,0.0,104.28571428571429
6142.0,95.71428571428571,1.164599359035492,-16.5879153297061,0.0,104.78571428571429
6143.0,111.42857142857143,1.2185997452054704,-26.222906203497026,0.0,104.64285714285715
6144.0,105.0,0.8686174679370153,-5.035802932012649,0.0,105.35714285714285
6145.0,101.42857142857143,1.2505599565449215,-22.463986351376487,0.0,104.35714285714285
6146.0,112.14285714285714,1.5351109263442813,-13.676958356584821,0.0,104.07142857142858
6147.0,80.0,1.658328856740679,-21.558551606677828,0.0,100.64285714285714
6148.0,100.0,1.5564515363602411,-23.877819242931547,0.0,98.42857142857142
6149.0,122.85714285714286,1.1182558642966407,-11.981645856584821,0.0,101.35714285714286
6150.0,120.0,1.159261310384387,-18.29480707077753,0.0,103.0
6151.0,87.85714285714286,1.176909824212392,-15.315495082310267,0.0,103.64285714285714
6152.0,120.0,0.9581777311506725,-4.269130161830357,0.0,106.07142857142858
6153.0,107.14285714285714,1.0399081934066046,-12.322344098772321,0.0,105.64285714285714
6154.0,128.57142857142858,1.1481290800230843,-18.98704601469494,0.0,108.0
6155.0,115.0,1.0105927969728197,-13.488545735677084,0.0,109.35714285714285
6156.0,104.28571428571429,0.9908860865093413,-18.669686453683035,0.0,108.57142857142858
6157.0,59.285714285714285,1.0549242794513702,-16.875694638206845,0.0,106.5
6158.0,108.57142857142857,0.7211770429497674,-8.016097295851935,0.0,107.35714285714286
6159.0,116.42857142857143,1.0817617220538003,-15.616421654110862,0.0,106.71428571428571
6160.0,120.71428571428571,1.0074429600721313,-6.4849969773065474,0.0,106.78571428571429
6161.0,110.71428571428571,1.29230401913325,-14.950330461774554,0.0,109.07142857142856
6162.0,75.0,1.0223750528835116,-14.405497233072916,0.0,104.57142857142856
6163.0,106.42857142857143,1.43750042007083,-16.192608061290922,0.0,104.5
6164.0,85.0,1.438956612632388,-27.098615373883927,0.0,100.14285714285714
6165.0,120.71428571428571,1.2084756096204121,-20.61509050641741,0.0,100.71428571428571
6166.0,111.42857142857143,1.2375860526448204,-10.097067696707589,0.0,101.42857142857142
6167.0,122.85714285714286,0.739358813280151,-10.22021484375,0.0,107.78571428571429
6168.0,110.0,1.0727699242887043,-7.041700090680804,0.0,107.92857142857142
6169.0,97.14285714285714,0.9398722691195351,-18.389926002139138,0.0,106.0
6170.0,100.0,0.9676028802281335,-9.162645612444196,0.0,103.92857142857142
6171.0,104.28571428571429,1.8545139062972296,-20.986810593377974,0.0,103.28571428571429
6172.0,96.42857142857143,1.130974400433756,-18.019481840587797,0.0,105.42857142857142
6173.0,91.42857142857143,1.3034223914146423,-22.07579839797247,0.0,103.92857142857142
6174.0,107.14285714285714,1.034902042576245,-12.930159795851935,0.0,106.14285714285714
6175.0,112.14285714285714,1.1147596846733774,-13.90125238327753,0.0,105.28571428571429
6176.0,121.42857142857143,0.956994632879893,-14.86516607375372,0.0,106.28571428571429
6177.0,80.71428571428571,0.787038688148771,-12.01506115141369,0.0,102.07142857142857
6178.0,104.28571428571429,1.1654328051067533,-11.687571207682291,0.0,101.5
6179.0,92.14285714285714,1.303532186008635,-30.939342680431547,0.0,101.0
6180.0,100.0,1.1931357554027013,-12.581810360863095,0.0,101.0
6181.0,106.42857142857143,0.8131444539342608,-12.00776599702381,0.0,101.21428571428571
6182.0,122.85714285714286,0.6987588923601877,-11.037954421270461,0.0,103.85714285714286
6183.0,101.42857142857143,1.0011814435323079,-1.7418959481375558,0.0,104.85714285714286
6184.0,61.42857142857143,1.332704143864768,-16.227727980840776,0.0,100.28571428571428
6185.0,86.42857142857143,1.3434045080627715,-10.792255219959078,0.0,97.71428571428571
6186.0,88.57142857142857,1.484777064195701,-26.452735537574405,0.0,94.42857142857142
6187.0,117.85714285714286,1.3709748046738761,-15.017955961681547,0.0,98.14285714285714
6188.0,105.71428571428571,1.1538385152816772,-10.144078572591146,0.0,98.28571428571429
6189.0,88.57142857142857,1.5532502858411699,-21.40800548735119,0.0,97.92857142857143
6190.0,113.57142857142857,1.3264372859682356,-1.7038287208193825,0.0,99.28571428571429
6191.0,69.28571428571429,1.76342815444583,-21.896433512369793,0.0,95.57142857142857
6192.0,95.0,2.0957945528484525,-0.8910215468633742,0.0,92.78571428571428
6193.0,105.71428571428571,1.6014418601989746,-12.427275158110119,0.0,93.21428571428571
6194.0,93.57142857142857,1.361062078248887,-3.7854439871651784,0.0,96.42857142857143
6195.0,112.14285714285714,2.0823095327331904,-11.045580182756696,0.0,99.0
6196.0,100.0,1.5269185787155515,-7.986820039295015,0.0,100.14285714285714
6197.0,105.0,1.4823725592522394,-14.868344261532737,0.0,98.85714285714286
6198.0,99.28571428571429,1.6070423523585002,-20.074237641834078,0.0,98.21428571428572
6199.0,87.14285714285714,1.9773439452761696,-6.505202520461309,0.0,98.07142857142857
6200.0,91.42857142857143,1.6605837004525321,-14.611669631231399,0.0,95.85714285714286
6201.0,119.28571428571429,1.5843103130658467,-18.632242838541668,0.0,100.85714285714286
6202.0,103.57142857142857,1.2962259139333452,-12.210552397228422,0.0,101.71428571428572
6203.0,118.57142857142857,1.1717371344566345,-10.96702866327195,0.0,103.0
6204.0,122.85714285714286,1.121611169406346,-8.638438633510045,0.0,105.92857142857142
6205.0,96.42857142857143,1.7760623012270247,-27.03681873139881,0.0,104.35714285714286
6206.0,107.14285714285714,1.2216790971301852,-7.302494594029018,0.0,105.07142857142858
6207.0,108.57142857142857,1.7623749687558128,-15.824522472563244,0.0,105.42857142857142
6208.0,113.57142857142857,1.4470994103522528,-1.4664037795293898,0.0,106.85714285714285
6209.0,96.42857142857143,1.6282333873567127,-18.4683590843564,0.0,107.78571428571429
6210.0,112.14285714285714,1.143065143199194,-10.704404558454241,0.0,109.85714285714285
6211.0,95.0,1.3881618806294032,-19.871932256789435,0.0,107.42857142857142
6212.0,114.28571428571429,1.411305234545753,-15.136563255673362,0.0,108.5
6213.0,96.42857142857143,1.1877849357468742,-12.434378487723214,0.0,106.28571428571429
6214.0,115.71428571428571,1.2437054741950262,-9.607588995070685,0.0,105.57142857142856
6215.0,63.57142857142857,1.5992737355686368,-24.680722191220237,0.0,102.28571428571429
6216.0,124.28571428571429,1.3292862262044634,-6.9997406005859375,0.0,104.0
6217.0,95.0,1.4919624981426058,-15.509037562779017,0.0,102.64285714285714
6218.0,87.85714285714286,1.2159588762692042,-11.201631091889881,0.0,100.07142857142857
6219.0,102.85714285714286,1.1670741538206737,-8.48686290922619,0.0,100.71428571428571
6220.0,113.57142857142857,1.2989040187426977,-13.025873093377976,0.0,100.85714285714286
6221.0,99.28571428571429,1.2017647936230613,-9.672481718517485,0.0,101.28571428571429
6222.0,98.57142857142857,1.327563450449989,-6.326557704380581,0.0,99.71428571428571
6223.0,118.57142857142857,0.8188013547942752,-13.988473074776786,0.0,101.92857142857143
6224.0,120.0,1.075179894765218,-8.190448579334078,0.0,102.35714285714286
6225.0,107.14285714285714,1.000412059681756,-12.554363432384672,0.0,106.71428571428571
6226.0,100.71428571428571,1.2309339897973197,-13.098288399832589,0.0,104.35714285714285
6227.0,92.14285714285714,1.536700895854405,-21.747754778180802,0.0,104.07142857142858
6228.0,92.85714285714286,1.4637480122702462,-13.434952508835565,0.0,104.57142857142858
6229.0,89.28571428571429,1.4104253209772564,-4.7530568440755205,0.0,103.21428571428571
6230.0,67.14285714285714,1.587670712243943,-10.152138119652157,0.0,98.57142857142858
6231.0,70.71428571428571,1.8785323018119449,-16.20992170061384,0.0,95.71428571428571
6232.0,77.85714285714286,1.9770135851133437,-15.68890380859375,0.0,93.64285714285714
6233.0,77.85714285714286,1.4518843733129048,-17.864887055896578,0.0,89.57142857142858
6234.0,113.57142857142857,1.296043650025413,-12.517477852957589,0.0,88.92857142857143
6235.0,105.71428571428571,1.2412490333829607,-12.25877453031994,0.0,88.78571428571429
6236.0,112.14285714285714,1.3036225920631772,-20.508356003534224,0.0,89.92857142857142
6237.0,114.28571428571429,1.3443318293208169,-14.930794852120536,0.0,92.14285714285714
6238.0,82.14285714285714,1.4302464993227095,-22.320873442150297,0.0,91.07142857142857
6239.0,50.0,1.5741817156473796,3.853796822684152,0.0,87.14285714285714
6240.0,67.85714285714286,1.5303816745678585,-26.34147716703869,0.0,87.21428571428571
6241.0,87.14285714285714,1.4648592386926924,-13.938148135230655,0.0,88.85714285714286
6242.0,91.42857142857143,1.6163879483938217,-14.048929850260416,0.0,90.21428571428571
6243.0,78.57142857142857,1.5825453258696056,-10.766295660109748,0.0,90.28571428571428
6244.0,93.57142857142857,0.9845495734895978,-13.005621047247024,0.0,88.28571428571428
6245.0,75.71428571428571,1.8149536975792475,-24.813694545200892,0.0,85.28571428571429
6246.0,87.14285714285714,1.6281514692874182,-10.885205950055804,0.0,82.78571428571429
6247.0,102.14285714285714,1.444978652965455,-16.72984386625744,0.0,81.57142857142857
6248.0,110.71428571428571,1.2409723557177044,-18.575039818173362,0.0,84.42857142857142
6249.0,100.0,1.3018961286260968,-20.911013648623513,0.0,89.42857142857142
6250.0,117.14285714285714,1.1995110121511279,-18.275791713169642,0.0,94.35714285714286
6251.0,52.142857142857146,0.8956377864593551,-10.691727411179315,0.0,90.85714285714286
6252.0,72.85714285714286,1.7306794666108631,-16.031864711216517,0.0,89.0
6253.0,111.42857142857143,1.3206737084048135,-17.111390613374255,0.0,92.28571428571429
6254.0,96.42857142857143,1.6098517562661852,-6.649209885370164,0.0,92.57142857142858
6255.0,105.0,1.1675625968547094,-11.758555821010045,0.0,95.5
6256.0,80.71428571428571,1.850015369199571,-22.81350853329613,0.0,94.85714285714286
6257.0,82.14285714285714,2.0538726505779086,-20.313758486793155,0.0,92.85714285714286
6258.0,40.714285714285715,2.735209652355739,-12.804585774739584,0.0,85.85714285714286
6259.0,85.71428571428571,2.095773901258196,-19.22856939406622,0.0,84.42857142857143
6260.0,79.28571428571429,2.0642747481664023,-29.43412853422619,0.0,80.64285714285714
6261.0,115.0,1.347607202473141,-25.11667015438988,0.0,86.92857142857143
6262.0,99.28571428571429,1.5881351385088194,-11.791920979817709,0.0,89.57142857142857
6263.0,72.14285714285714,1.4119472120489394,-26.567118326822918,0.0,85.64285714285714
6264.0,97.85714285714286,1.2057154015416192,-16.071588425409224,0.0,85.78571428571429
